_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67ae77cecb7072f95c8278ea,Bateria,instrumentos musicais,1027.12,55.2221545335,2021-09-14,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c8278eb,Jogo de tabuleiro,brinquedos,334.74,15.4083370333,2021-09-14,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c8278ec,Headset,eletronicos,67.4,4.1199517587,2021-09-14,Bianca Santos,MG,5,cartao_credito,8,-18.1,-44.38
67ae77cecb7072f95c8278ed,Ciência de dados com python,livros,57.72,0.0,2021-09-14,Rafael Costa,GO,5,cartao_credito,3,-15.98,-49.86
67ae77cecb7072f95c8278ee,Sofá retrátil,moveis,915.78,50.1616453106,2021-09-14,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c8278ef,Headset,eletronicos,110.07,6.3920008901,2021-09-14,João Souza,ES,4,cartao_credito,4,-19.19,-40.34
67ae77cecb7072f95c8278f0,Jogo de panelas,utilidades domesticas,122.27,4.0949487289,2021-09-14,Juliana Costa,RS,5,boleto,1,-30.17,-53.5
67ae77cecb7072f95c8278f1,Cama box,moveis,461.34,24.8537439152,2021-09-14,Larissa Alves,RS,4,boleto,1,-30.17,-53.5
67ae77cecb7072f95c8278f2,Mesa de jantar,moveis,289.4,12.9941184344,2021-09-14,Pedro Gomes,ES,1,cupom,1,-19.19,-40.34
67ae77cecb7072f95c8278f3,Faqueiro,utilidades domesticas,65.5,4.0187824747,2022-09-14,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8278f4,Guitarra,instrumentos musicais,1001.87,53.6296893793,2022-09-14,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8278f5,Mochila,esporte e lazer,120.8,6.7153624936,2022-09-14,Felipe Santos,RJ,5,cartao_credito,5,-22.25,-42.66
67ae77cecb7072f95c8278f6,Sofá retrátil,moveis,878.23,53.1427197948,2022-09-14,Felipe Santos,GO,5,cartao_credito,14,-15.98,-49.86
67ae77cecb7072f95c8278f7,Mesa de centro,moveis,237.77,10.2449762582,2022-09-14,Isabella Pereira,BA,5,cartao_credito,1,-13.29,-41.71
67ae77cecb7072f95c8278f8,Bicicleta,esporte e lazer,746.32,37.3237338345,2022-09-14,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
67ae77cecb7072f95c8278f9,Jogo de tabuleiro,brinquedos,168.46,6.5544272707,2022-09-14,Pedro Gomes,RJ,5,cartao_credito,6,-22.25,-42.66
67ae77cecb7072f95c8278fa,Impressora,eletronicos,496.96,26.7504017559,2022-09-14,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c8278fb,Cômoda,moveis,426.76,23.2547906588,2022-09-14,Juliana Costa,RJ,4,cartao_credito,10,-22.25,-42.66
67ae77cecb7072f95c827907,Celular ABXY,eletronicos,1123.14,60.6922413165,2021-10-14,Isabella Pereira,RJ,1,boleto,1,-22.25,-42.66
67ae77cecb7072f95c827908,Celular ABXY,eletronicos,1452.07,74.9027981536,2021-10-14,Rafael Costa,SP,3,cartao_credito,5,-22.19,-48.79
67ae77cecb7072f95c827909,Violão,instrumentos musicais,387.84,18.2357522871,2021-10-14,Mariana Ferreira,RN,5,cartao_credito,4,-5.81,-36.59
67ae77cecb7072f95c82790a,Blocos de montar,brinquedos,48.83,3.1311551248,2021-10-14,Camila Ribeiro,RS,3,boleto,1,-30.17,-53.5
67ae77cecb7072f95c82790b,Celular ABXY,eletronicos,913.21,60.2717133993,2021-10-14,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c82790c,Poltrona,moveis,339.25,15.6484809654,2021-10-14,Mariana Ferreira,MG,4,cartao_credito,6,-18.1,-44.38
67ae77cecb7072f95c82790d,Mochila,esporte e lazer,137.51,4.9064328808,2021-10-14,Lucas Oliveira,MA,5,cartao_credito,1,-5.42,-45.44
67ae77cecb7072f95c82790e,Blocos de montar,brinquedos,32.69,2.4276563058,2022-10-14,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c82790f,Cama king,moveis,641.21,31.7269425479,2022-10-14,Isabella Pereira,ES,4,boleto,1,-19.19,-40.34
67ae77cecb7072f95c827910,Smartwatch,eletronicos,202.53,8.3685522744,2022-10-14,João Souza,BA,3,boleto,1,-13.29,-41.71
67ae77cecb7072f95c827911,Lavadora de roupas,eletrodomesticos,1672.64,86.64748709,2022-10-14,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827912,Blocos de montar,brinquedos,52.08,5.9369196451,2022-10-14,João Souza,PE,5,cartao_credito,4,-8.38,-37.86
67ae77cecb7072f95c827919,Bicicleta,esporte e lazer,895.4,58.1834587544,2021-11-14,Thiago Silva,SP,4,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c82791a,TV Led UHD 4K,eletronicos,3118.73,166.5940946263,2021-11-14,Isabella Pereira,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c82791b,Panela de pressão,utilidades domesticas,119.42,7.757871083,2021-11-14,Isabella Pereira,SP,5,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c82791c,Impressora,eletronicos,410.45,19.4396667671,2021-11-14,Mariana Ferreira,GO,3,cartao_credito,2,-15.98,-49.86
67ae77cecb7072f95c82791d,Jogo de panelas,utilidades domesticas,250.58,14.2310463292,2021-11-14,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
67ae77cecb7072f95c827921,Sofá retrátil,moveis,948.05,56.7227457695,2021-12-14,Lucas Oliveira,SP,5,cartao_debito,1,-22.19,-48.79
67ae77cecb7072f95c827922,Smartwatch,eletronicos,214.15,8.9872823167,2021-12-14,João Souza,SP,3,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827923,Boneca bebê,brinquedos,73.75,4.4580701554,2021-12-14,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827924,Iniciando em programação,livros,53.62,0.0,2021-12-14,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827925,Corda de pular,esporte e lazer,29.25,1.8462513164,2021-12-14,Beatriz Moraes,CE,1,boleto,1,-5.2,-39.53
67ae77cecb7072f95c827926,Carrinho controle remoto,brinquedos,113.83,6.5922095785,2021-12-14,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827927,Carrinho controle remoto,brinquedos,73.85,10.3119046946,2021-12-14,Felipe Santos,RJ,3,cupom,1,-22.25,-42.66
67ae77cecb7072f95c827928,Kit banquetas,moveis,302.92,16.4127046031,2021-12-14,Juliana Costa,RJ,5,cartao_credito,10,-22.25,-42.66
67ae77cecb7072f95c827929,Tablet ABXY,eletronicos,1442.94,77.5192262045,2021-12-14,Rafael Costa,MG,3,cupom,1,-18.1,-44.38
67ae77cecb7072f95c82792a,Modelagem preditiva,livros,105.86,6.1629915199,2021-12-14,Felipe Santos,BA,1,cartao_debito,1,-13.29,-41.71
67ae77cecb7072f95c82792b,Jogo de tabuleiro,brinquedos,204.39,11.7715677874,2022-12-14,Isabella Pereira,PR,4,boleto,1,-24.89,-51.55
67ae77cecb7072f95c82792c,Jogo de copos,utilidades domesticas,51.91,0.0,2022-12-14,Mariana Ferreira,MG,4,cartao_credito,6,-18.1,-44.38
67ae77cecb7072f95c82792d,Xadrez de madeira,brinquedos,29.46,0.0,2022-12-14,João Souza,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82792e,TV Led UHD 4K,eletronicos,2898.2,151.9048701108,2022-12-14,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82792f,Poltrona,moveis,393.59,24.1212997452,2022-12-14,João Souza,RO,1,cartao_credito,10,-10.83,-63.34
67ae77cecb7072f95c827930,Copo térmico,esporte e lazer,45.11,0.0,2022-12-14,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
67ae77cecb7072f95c827931,Iniciando em programação,livros,84.24,4.7686524808,2022-12-14,Mariana Ferreira,SC,2,boleto,1,-27.45,-50.95
67ae77cecb7072f95c82793f,Panela de pressão,utilidades domesticas,111.95,3.5454397756,2021-01-15,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c827940,Jogo de panelas,utilidades domesticas,179.66,9.8494804189,2021-01-15,Thiago Silva,RN,5,cartao_credito,2,-5.81,-36.59
67ae77cecb7072f95c827941,Copo térmico,esporte e lazer,66.21,1.10992238,2021-01-15,Bianca Santos,SE,5,boleto,1,-10.57,-37.45
67ae77cecb7072f95c827942,Faqueiro,utilidades domesticas,72.97,4.174209789,2021-01-15,Larissa Alves,PB,5,boleto,1,-7.28,-36.72
67ae77cecb7072f95c827943,Fogão,eletrodomesticos,598.68,29.4623479953,2021-01-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827944,Modelagem preditiva,livros,101.31,5.6775786273,2021-01-15,João Souza,MG,3,boleto,1,-18.1,-44.38
67ae77cecb7072f95c827945,Mochila,esporte e lazer,127.11,4.3526641682,2021-01-15,Juliana Costa,PR,5,cupom,1,-24.89,-51.55
67ae77cecb7072f95c827946,Pandeiro,instrumentos musicais,49.46,0.0,2021-01-15,Thiago Silva,RJ,5,boleto,1,-22.25,-42.66
67ae77cecb7072f95c827947,Smartwatch,eletronicos,181.03,7.2237419551,2021-01-15,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827948,Pandeiro,instrumentos musicais,104.35,5.8394494818,2021-01-15,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827949,Iniciando em programação,livros,69.45,3.9811294751,2021-01-15,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c82794a,Secadora de roupas,eletrodomesticos,1294.33,73.3992173447,2021-01-15,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c82794b,Bola de basquete,esporte e lazer,88.18,2.2797587853,2021-01-15,Bruno Rodrigues,SC,5,cartao_credito,2,-27.45,-50.95
67ae77cecb7072f95c82794c,Poltrona,moveis,338.27,19.4109751938,2022-01-15,Beatriz Moraes,SP,3,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82794d,Lavadora de roupas,eletrodomesticos,2008.49,107.4771546764,2022-01-15,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82794e,Geladeira,eletrodomesticos,2973.26,158.6059270458,2022-01-15,Lucas Oliveira,SP,4,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c82794f,Jogo de panelas,utilidades domesticas,212.4,11.8359260046,2022-01-15,Mariana Ferreira,DF,5,cartao_credito,10,-15.83,-47.86
67ae77cecb7072f95c827950,Micro-ondas,eletrodomesticos,950.06,53.7516531588,2022-01-15,Lucas Oliveira,RJ,5,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c827951,Guitarra,instrumentos musicais,865.1,43.6484114963,2022-01-15,Larissa Alves,RJ,3,boleto,1,-22.25,-42.66
67ae77cecb7072f95c827952,Mesa de jantar,moveis,246.99,14.0913222865,2022-01-15,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827953,Geladeira,eletrodomesticos,3362.22,176.6125391513,2022-01-15,Larissa Alves,AL,2,cartao_credito,3,-9.62,-36.82
67ae77cecb7072f95c827954,Jogo de tabuleiro,brinquedos,333.13,18.6265854855,2022-01-15,Rafael Costa,SC,3,cartao_credito,3,-27.45,-50.95
67ae77cecb7072f95c827955,Bicicleta,esporte e lazer,349.24,18.8791052538,2022-01-15,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
67ae77cecb7072f95c827956,Pandeiro,instrumentos musicais,102.2,3.0262816075,2022-01-15,Rafael Costa,MG,1,boleto,1,-18.1,-44.38
67ae77cecb7072f95c827957,Xadrez de madeira,brinquedos,49.11,0.0,2023-01-15,Pedro Gomes,SC,3,cartao_credito,5,-27.45,-50.95
67ae77cecb7072f95c827958,Lava louças,eletrodomesticos,1339.85,71.8740862154,2023-01-15,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827959,Pandeiro,instrumentos musicais,95.18,5.3511745689,2023-01-15,Felipe Santos,RS,1,boleto,1,-30.17,-53.5
67ae77cecb7072f95c82795a,Poltrona,moveis,257.81,20.1072212686,2023-01-15,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827964,Bola de basquete,esporte e lazer,71.24,1.3777547477,2021-02-15,Lucas Oliveira,RS,5,cartao_credito,6,-30.17,-53.5
67ae77cecb7072f95c827965,Cadeira de escritório,moveis,409.64,22.0952235462,2021-02-15,Pedro Gomes,RJ,3,cartao_credito,3,-22.25,-42.66
67ae77cecb7072f95c827966,Celular ABXY,eletronicos,1369.31,70.4960771291,2021-02-15,Lucas Oliveira,DF,1,boleto,1,-15.83,-47.86
67ae77cecb7072f95c827967,Cama king,moveis,812.26,40.8348404604,2021-02-15,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827968,Copo térmico,esporte e lazer,64.74,4.3356254109,2021-02-15,Bruno Rodrigues,SP,3,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827969,Fogão,eletrodomesticos,762.14,40.8647880839,2021-02-15,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
67ae77cecb7072f95c82796a,Blocos de montar,brinquedos,47.68,3.0699210844,2022-02-15,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82796b,Bola de vôlei,esporte e lazer,62.15,3.8404050528,2022-02-15,Juliana Costa,MG,2,cupom,1,-18.1,-44.38
67ae77cecb7072f95c82796c,Iniciando em programação,livros,56.87,0.0,2022-02-15,João Souza,CE,5,cartao_credito,2,-5.2,-39.53
67ae77cecb7072f95c82796d,Boneca bebê,brinquedos,63.84,9.7789023087,2023-02-15,Camila Ribeiro,MG,1,cartao_credito,5,-18.1,-44.38
67ae77cecb7072f95c82796e,Headset,eletronicos,325.56,14.9195296505,2023-02-15,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c82796f,Guitarra,instrumentos musicais,1134.18,60.9227774538,2023-02-15,Bruno Rodrigues,PR,5,cartao_credito,1,-24.89,-51.55
67ae77cecb7072f95c827970,Guitarra,instrumentos musicais,1016.04,51.6855124079,2023-02-15,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c827971,Mesa de centro,moveis,292.03,21.929333321,2023-02-15,João Souza,RS,5,cartao_credito,3,-30.17,-53.5
67ae77cecb7072f95c827972,Cômoda,moveis,377.72,20.6435581909,2023-02-15,Beatriz Moraes,SC,3,cartao_credito,2,-27.45,-50.95
67ae77cecb7072f95c827973,Cubo mágico 8x8,brinquedos,18.72,5.4768223945,2023-02-15,João Souza,MG,5,cupom,1,-18.1,-44.38
67ae77cecb7072f95c827974,Ciência de dados com python,livros,99.48,5.5801366327,2023-02-15,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c82797c,Smartwatch,eletronicos,277.39,12.3546220653,2021-03-15,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82797d,Headset,eletronicos,133.51,8.5081211946,2021-03-15,Larissa Alves,PR,5,cartao_credito,2,-24.89,-51.55
67ae77cecb7072f95c82797e,Faqueiro,utilidades domesticas,45.91,2.7276952929,2021-03-15,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c82797f,Smart TV,eletronicos,2142.21,111.6506769339,2021-03-15,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c827980,Assistente virtual,eletronicos,387.0,21.1376902729,2021-03-15,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827981,Poltrona,moveis,333.81,24.1539926299,2021-03-15,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
67ae77cecb7072f95c827982,Boneca bebê,brinquedos,68.44,1.2286631712,2021-03-15,Juliana Costa,GO,5,cartao_credito,4,-15.98,-49.86
67ae77cecb7072f95c827983,Panela de pressão,utilidades domesticas,114.17,6.3623349393,2021-03-15,Lucas Oliveira,RJ,4,cartao_credito,4,-22.25,-42.66
67ae77cecb7072f95c827984,Xadrez de madeira,brinquedos,49.51,3.1673630791,2021-03-15,Bruno Rodrigues,RJ,4,cartao_credito,4,-22.25,-42.66
67ae77cecb7072f95c827985,Smartwatch,eletronicos,286.86,15.557557918,2021-03-15,Camila Ribeiro,RJ,2,cartao_credito,6,-22.25,-42.66
67ae77cecb7072f95c827986,Boneca bebê,brinquedos,66.77,4.086406154,2021-03-15,Mariana Ferreira,RJ,1,cupom,1,-22.25,-42.66
67ae77cecb7072f95c827987,Cubo mágico 8x8,brinquedos,24.51,0.0,2021-03-15,Juliana Costa,RS,5,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c827988,Jogo de tabuleiro,brinquedos,279.51,21.2626809863,2021-03-15,João Souza,DF,1,cartao_credito,1,-15.83,-47.86
67ae77cecb7072f95c827989,Xadrez de madeira,brinquedos,42.24,2.5322788337,2021-03-15,Rafael Costa,BA,5,cartao_credito,1,-13.29,-41.71
67ae77cecb7072f95c82798a,Celular Plus X42,eletronicos,3207.82,171.493776733,2021-03-15,Juliana Costa,SC,4,boleto,1,-27.45,-50.95
67ae77cecb7072f95c82798b,Mesa de centro,moveis,297.79,19.0202379502,2022-03-15,Felipe Santos,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c82798c,Mesa de jantar,moveis,255.95,11.2130065655,2022-03-15,Camila Ribeiro,CE,4,boleto,1,-5.2,-39.53
67ae77cecb7072f95c82798d,Bateria,instrumentos musicais,969.67,51.9151362499,2022-03-15,Felipe Santos,RJ,5,cartao_credito,1,-22.25,-42.66
67ae77cecb7072f95c82798e,Fone de ouvido,eletronicos,154.38,8.5033964714,2022-03-15,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c82798f,Corda de pular,esporte e lazer,12.24,0.0,2022-03-15,Pedro Gomes,SP,4,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c827990,Jogo de tabuleiro,brinquedos,248.39,10.810459309,2022-03-15,Rafael Costa,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c827991,Cama box,moveis,948.83,51.4107582113,2022-03-15,Rafael Costa,SP,5,cartao_credito,8,-22.19,-48.79
67ae77cecb7072f95c827992,Faqueiro,utilidades domesticas,40.77,3.0592950224,2022-03-15,Isabella Pereira,MG,1,cartao_credito,7,-18.1,-44.38
67ae77cecb7072f95c827993,Assistente virtual,eletronicos,287.21,15.5818452686,2022-03-15,Larissa Alves,PR,1,cartao_credito,6,-24.89,-51.55
67ae77cecb7072f95c827994,Copo térmico,esporte e lazer,70.7,1.3490013722,2023-03-15,Mariana Ferreira,SC,5,cartao_credito,3,-27.45,-50.95
67ae77cecb7072f95c827995,Smartwatch,eletronicos,183.35,10.0459618179,2023-03-15,João Souza,MG,4,cartao_credito,3,-18.1,-44.38
67ae77cecb7072f95c827996,Xadrez de madeira,brinquedos,36.25,0.0,2023-03-15,Pedro Gomes,PR,5,cartao_credito,3,-24.89,-51.55
67ae77cecb7072f95c827997,Fone de ouvido,eletronicos,158.78,9.1415694762,2023-03-15,Bruno Rodrigues,RJ,4,cartao_credito,7,-22.25,-42.66
67ae77cecb7072f95c827998,Poltrona,moveis,277.7,21.1663039315,2023-03-15,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c827999,Geladeira,eletrodomesticos,2165.26,116.1819961988,2023-03-15,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82799a,Iniciando em programação,livros,51.06,0.0,2023-03-15,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82799b,Bola de vôlei,esporte e lazer,72.49,4.3861394104,2023-03-15,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c82799c,Ciência de dados com python,livros,78.22,4.4481055914,2023-03-15,Thiago Silva,MG,5,cartao_credito,8,-18.1,-44.38
67ae77cecb7072f95c8279a8,Bola de vôlei,esporte e lazer,76.47,10.313732834,2021-04-15,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8279a9,Bola de basquete,esporte e lazer,57.63,3.5997286508,2021-04-15,Thiago Silva,MG,5,cartao_credito,5,-18.1,-44.38
67ae77cecb7072f95c8279aa,Celular ABXY,eletronicos,1746.11,93.2638813084,2021-04-15,Lucas Oliveira,SP,3,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c8279ab,Blocos de montar,brinquedos,33.65,2.3228657923,2021-04-15,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
67ae77cecb7072f95c8279ac,Xadrez de madeira,brinquedos,27.43,1.7436908882,2021-04-15,Mariana Ferreira,SP,1,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8279ad,Cama king,moveis,1180.44,66.0186950827,2021-04-15,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
67ae77cecb7072f95c8279ae,Bateria,instrumentos musicais,947.96,48.06045722,2021-04-15,Rafael Costa,SP,5,cartao_debito,1,-22.19,-48.79
67ae77cecb7072f95c8279af,Sofá retrátil,moveis,845.4,45.2981326042,2021-04-15,Bianca Santos,RJ,1,boleto,1,-22.25,-42.66
67ae77cecb7072f95c8279b0,Blocos de montar,brinquedos,55.29,0.0,2021-04-15,Bruno Rodrigues,BA,4,cartao_credito,5,-13.29,-41.71
67ae77cecb7072f95c8279b1,Fogão,eletrodomesticos,1288.94,68.9153032569,2021-04-15,Isabella Pereira,GO,4,cartao_credito,2,-15.98,-49.86
67ae77cecb7072f95c8279b2,Geladeira,eletrodomesticos,2878.67,154.1689324735,2021-04-15,Bianca Santos,ES,4,boleto,1,-19.19,-40.34
67ae77cecb7072f95c8279b3,Mesa de jantar,moveis,378.16,17.7203214084,2021-04-15,Isabella Pereira,SC,5,cartao_credito,1,-27.45,-50.95
67ae77cecb7072f95c8279b4,Dashboards com Power BI,livros,51.61,10.5461283451,2021-04-15,Beatriz Moraes,BA,2,cartao_credito,1,-13.29,-41.71
67ae77cecb7072f95c8279b5,Cama king,moveis,725.55,36.2177938191,2022-04-15,Bruno Rodrigues,SC,5,cartao_credito,2,-27.45,-50.95
67ae77cecb7072f95c8279b6,Corda de pular,esporte e lazer,10.35,0.0,2022-04-15,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8279b7,Violão,instrumentos musicais,580.01,39.9781739608,2022-04-15,Mariana Ferreira,RJ,5,cartao_credito,5,-22.25,-42.66
67ae77cecb7072f95c8279b8,Celular Plus X42,eletronicos,2788.02,148.9847820355,2022-04-15,Lucas Oliveira,DF,4,cartao_credito,6,-15.83,-47.86
67ae77cecb7072f95c8279b9,Cama king,moveis,660.87,32.7737784026,2022-04-15,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
67ae77cecb7072f95c8279ba,Panela de pressão,utilidades domesticas,81.14,4.8467258877,2022-04-15,Juliana Costa,BA,5,cartao_credito,6,-13.29,-41.71
67ae77cecb7072f95c8279bb,Modelagem preditiva,livros,92.99,14.0458241135,2022-04-15,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
67ae77cecb7072f95c8279c6,Secadora de roupas,eletrodomesticos,1987.03,106.0864956203,2021-05-15,Juliana Costa,GO,3,cartao_credito,4,-15.98,-49.86
67ae77cecb7072f95c8279c7,Poltrona,moveis,337.87,25.7925706683,2021-05-15,Mariana Ferreira,RJ,4,cartao_credito,2,-22.25,-42.66
67ae77cecb7072f95c8279c8,Copo térmico,esporte e lazer,73.27,1.4858461406,2021-05-15,Larissa Alves,RS,5,cartao_credito,2,-30.17,-53.5
67ae77cecb7072f95c8279c9,Bateria,instrumentos musicais,1195.35,64.1798959298,2021-05-15,Isabella Pereira,RS,4,cartao_credito,5,-30.17,-53.5
67ae77cecb7072f95c8279ca,Guarda roupas,moveis,611.48,33.0905749464,2021-05-15,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
67ae77cecb7072f95c8279cb,Cômoda,moveis,425.47,22.9381234232,2021-05-15,Bianca Santos,SP,5,cartao_credito,6,-22.19,-48.79
67ae77cecb7072f95c8279cc,Iniciando em programação,livros,46.92,2.7871256579,2021-05-15,Bruno Rodrigues,RS,5,boleto,1,-30.17,-53.5
67ae77cecb7072f95c8279cd,Geladeira,eletrodomesticos,2821.51,150.5200451676,2021-05-15,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c8279ce,Blocos de montar,brinquedos,43.68,0.0,2021-05-15,Larissa Alves,SP,5,cupom,1,-22.19,-48.79
67ae77cecb7072f95c8279cf,Jogo de panelas,utilidades domesticas,245.52,10.6576404431,2021-05-15,Bianca Santos,MG,2,boleto,1,-18.1,-44.38
67ae77cecb7072f95c8279d0,Modelagem preditiva,livros,69.52,1.2861699222,2021-05-15,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
67ae77cecb7072f95c8279d1,Jogo de panelas,utilidades domesticas,253.75,11.0958631839,2021-05-15,Larissa Alves,CE,1,cartao_credito,1,-5.2,-39.53
67ae77cecb7072f95c8279d2,Violão,instrumentos musicais,415.33,19.6995120861,2021-05-15,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
67ae77cecb7072f95c8279d3,Cama box,moveis,493.43,23.8581021298,2022-05-15,Bruno Rodrigues,PA,5,cartao_credito,2,-3.79,-52.48
67ae77cecb7072f95c8279d4,Kit banquetas,moveis,417.16,22.5012918265,2022-05-15,Beatriz Moraes,RJ,5,cartao_credito,3,-22.25,-42.66
67ae77cecb7072f95c8279d5,Blocos de montar,brinquedos,45.53,0.0,2022-05-15,Thiago Silva,MG,5,cupom,1,-18.1,-44.38
67ae77cecb7072f95c8279d6,Sofá retrátil,moveis,858.54,43.2991112315,2022-05-15,Bianca Santos,SP,4,boleto,1,-22.19,-48.79
67ae77cecb7072f95c8279d7,Poltrona,moveis,313.75,14.2906826797,2022-05-15,Juliana Costa,RS,4,cartao_credito,1,-30.17,-53.5
67ae77cecb7072f95c8279d8,Carrinho controle remoto,brinquedos,93.78,8.1573191947,2022-05-15,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
67ae77cecb7072f95c8279d9,Celular Plus X42,eletronicos,3205.61,171.577503906,2022-05-15,Larissa Alves,SP,5,cartao_credito,15,-22.19,-48.79
67ae77cecb7072f95c8279da,Boneca bebê,brinquedos,78.7,5.1303860708,2022-05-15,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
67ae77cecb7072f95c8279db,Mochila,esporte e lazer,140.76,5.0794856035,2022-05-15,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
67ae77cecb7072f95c8279e2,Smartwatch,eletronicos,197.58,10.8036665083,2021-06-15,Beatriz Moraes,TO,5,cartao_credito,4,-9.46,-48.26
67ae77cecb7072f95c8279e3,Smartwatch,eletronicos,223.61,9.4909988572,2021-06-15,Bruno Rodrigues,MA,1,cartao_credito,3,-5.42,-45.44
